-30.347,0.1258
-0.95941,-30.285
-0.75662,-30.467
-3.0756,2.6948
0.28002,29.421
-29.496,0.028569
-12.623,-2.7875
-29.582,0.40578
30.729,-0.32655
-5.9232,-1.5275
2.0951,1.2702
30.452,-0.14418
4.3354,-3.871
-0.20397,-30.61
-30.183,-0.11042
3.6784,-7.8432
-0.78503,-30.166
-3.4306,0.23132
30.347,-0.27543
-0.5311,-29.639
-29.466,-0.53208
-0.12687,-10.79
-30.259,-1.2702
-0.13102,-11.668
-0.41235,-29.608
-0.49203,-30.226
-0.52104,-31.087
0.078291,-30.183
6.2398,-1.3728
-30.123,-0.76658
6.8763,-13.166
5.2249,6.9031
-0.98764,30.784
0.20722,-29.83
2.3528,4.2558
-31.203,-1.3523
0.15014,30.448
-0.77238,-29.354
2.0656,-2.602
0.048201,-30.644
4.5843,-6.2843
-8.8096,5.2069
29.292,-0.56048
-29.998,0.00066182
-0.43202,28.399
0.098245,29.628
-0.099503,-30.922
-1.8015,0.25103
-4.9893,-3.8917
29.988,0.70474
6.633,1.8753
-30.044,-0.031093
2.5065,-0.49949
-0.16263,-2.948
1.9212,-5.2299
30.708,-0.91509
0.58026,-29.476
-30.609,-0.027552
-30.332,-0.41964
3.0393,-0.62013
-29.654,-0.21314
-4.4788,5.3012
4.0723,-1.9846
-30.026,0.45433
-0.15975,30.112
0.35169,29.903
0.2837,-30.406
-0.46674,30.261
0.75209,30.495
-30.043,-0.3491
0.19422,29.861
4.6418,5.8664
-30.148,-0.43518
30.623,0.10588
30.246,-0.21444
0.090893,-30.504
0.21169,-29.45
1.7161,-3.1953
5.0019,-4.6742
-29.546,0.29101
-1.6968,8.1981
3.6378,1.1647
1.6271,0.10222
0.94111,-30.136
30.571,0.70381
-29.996,0.63349
2.5525,-3.7741
-0.3018,29.557
3.581,5.8445
30.13,0.10614
-0.21954,30.476
29.821,-0.09279
0.2369,30.016
-1.5514,-6.2014
-30.569,0.32148
1.007,2.361
-6.8678,4.8084
1.1929,1.9101
4.5041,9.3566
-28.934,0.21928
-0.90733,-30.128
0.18616,1.9716
0.80007,29.78
-8.9222,0.89968
0.4305,30.524
-0.1609,29.557
31.021,-0.14447
-0.50937,1.16
6.0543,-2.3571
2.4519,4.1362
-29.49,-0.55514
1.0366,-3.726
-5.2858,0.80018
-29.294,-0.1937
-0.23514,-29.832
0.57916,28.742
-6.7907,-1.4034
-0.29345,-30.579
5.4363,-1.4109
3.3067,-3.1884
30.304,-0.32212
-29.904,0.46526
-0.46836,-30.45
29.496,-1.2903
-2.7885,-12.14
-2.8858,-2.5305
-3.8433,7.1069
29.693,-0.14348
1.5153,-0.20891
-0.32422,-29.691
0.29595,29.74
0.96038,-5.1489
29.717,0.21506
-1.8769,-5.3239
5.387,-7.5378
30.42,0.038834
0.31911,28.94
0.037428,-30.51
-0.082516,30.147
-0.048098,30.627
-4.9901,6.3342
-29.583,0.074486
0.62828,-29.587
7.398,3.3693
-29.176,0.22244
0.9939,1.1548
-2.669,-0.39654
1.5845,-1.901
0.36076,-30.516
0.25804,-29.743
-3.1285,2.3504
-1.3812,29.503
4.477,0.75434
30.221,0.20923
-0.48414,-30.117
-0.060949,30.549
30.397,0.30689
-0.33571,30.352
30.372,0.017216
30.441,0.16122
-2.3395,6.1139
-30.374,-0.17261
-30.078,-0.45002
9.5534,2.6105
0.26468,29.613
-0.29869,30.669
30.538,0.15618
0.3407,-30.243
3.5073,-2.7743
2.6949,-1.1561
-1.3341,-6.1256
0.16105,-28.426
1.0979,2.2235
0.33567,1.389
-0.15575,-30.607
-0.37788,6.7674
-29.883,0.18549
5.3355,14.643
29.767,0.93406
-7.7689,-6.542
0.2457,-1.8974
29.403,0.30792
12.498,-6.8421
30.124,-0.60141
1.6343,1.8008
-0.12254,-30.463
-2.1496,1.4007
-2.5742,1.141
3.3524,-9.7149
0.46605,1.5899
-4.1289,10.513
3.0955,-6.8186
30.402,-0.2918
2.5917,-4.7136
0.67115,-1.8017
0.53178,29.621
-2.8803,11.653
-4.6694,0.82933
-3.1663,0.28651
-30.021,0.11998
29.863,-0.46994
3.477,-0.012265
-5.9768,8.051
-0.075619,-29.593
30.359,-0.26798
4.3137,-2.9333
30.447,-0.2296
0.40334,30.539
-7.2892,-4.0788
31.04,-0.009083
-9.8836,1.5106
-1.4436,1.1162
1.0816,30.83
-5.1818,-6.9522
-28.937,0.11213
-30.183,0.064572
-30.45,-1.1002
-6.6545,-1.6883
29.278,-0.22547
-3.4716,3.7865
-2.2628,-7.2286
-12.971,0.45437
-0.61354,-30.036
8.2138,4.8376
-29.532,0.36631
0.3492,-1.5319
-0.58827,29.027
6.509,-1.6185
0.61459,29.746
0.0046874,-31.226
-1.3687,-0.33652
-0.41128,7.6902
-0.47872,30.58
29.971,-0.82167
0.60057,3.3096
29.254,-0.85307
-2.4056,0.40598
-3.3457,3.2582
28.776,-0.11488
3.6273,1.0222
-30.203,-0.055959
1.0162,-6.0593
3.6554,-9.5001
30.312,0.076023
11.079,1.0886
-5.0313,2.9441
29.941,0.92467
4.8161,-0.37664
30.208,0.67485
-3.4713,-3.6633
0.55223,-5.0733
-0.5011,-29.687
0.27572,0.95267
-0.23639,-30.459
-0.42406,-29.424
-0.052695,8.1373
0.1529,0.97689
0.7234,8.2428
-29.246,-0.79016
-0.69176,30.087
-2.1882,2.7181
3.4125,5.7673
-29.908,0.21141
-0.46418,30.123
2.9958,-7.4672
-29.014,-0.22435
0.038409,29.262
0.10196,-30.057
5.8682,-6.0499
-6.562,1.3285
1.6403,-0.74876
-0.59153,3.2362
-30.037,0.23095
0.18641,-3.5066
13.178,-0.63477
-6.7606,-5.05
-1.1189,-2.2795
4.5358,-9.3417
-1.3127,5.3543
3.4093,-3.8274
-29.362,0.076014
29.506,0.5796
-29.123,-0.090345
-0.5767,-29.439
0.093404,29.985
29.485,0.15135
-29.83,-0.2506
12.226,-6.3371
-7.3045,-0.35072
4.7734,-4.182
-8.6837,-1.6143
-4.7922,6.9987
-0.58957,-30.906
29.278,0.9357
-0.34016,29.445
-31.335,-0.23628
1.1904,-29.637
