7.700614073165694684e-01,-6.453626998450203711e-01
6.882504301515804945e-01,-7.119912746985120888e-01
8.322136799381980587e-01,-5.842535035878226868e-02
-1.802988345253477565e-01,-1.002230378573603531e+00
-8.468384621376880972e-01,-4.466122119464575602e-01
7.410745607855874217e-01,-7.294944700917722624e-01
3.048658737692605536e-02,8.016813441881157631e-01
-6.470183218181670970e-01,-4.178892476874492834e-01
6.340239277184350764e-01,4.629003016628697731e-01
8.047933007469950661e-01,2.157953427274188207e-01
8.252791747381786891e-01,-1.391673443172238012e-01
7.866174387227763409e-01,-1.514118187913342795e-01
-2.076753195341161651e-01,-7.510987156521411467e-01
5.986174926317724410e-01,-8.327280053580904395e-01
9.769646259350597828e-02,1.016859422851660977e+00
9.722463978329970447e-01,1.644752224237751304e-01
-7.950168419141546983e-02,-9.921273514737356525e-01
-8.663614388081594675e-02,9.792872632308163849e-01
3.307780739736158049e-01,-7.404837316638123168e-01
5.811001378510500803e-01,5.296023442368172907e-01
-5.861450218313974947e-01,-8.348047405489514849e-01
-8.368256692295414911e-01,5.322362135595988253e-01
-1.283741706243292646e-01,-8.048852732887590289e-01
-7.932293652535115092e-01,-1.401203492380228288e-01
6.595077576024579447e-01,-7.307374145173075597e-01
2.659906609095580854e-01,7.539975889453813807e-01
9.228557401302399377e-02,-8.128517444825437144e-01
-3.361924323285500060e-01,7.672233211278296494e-01
5.546424713792859063e-01,-7.903685607015558112e-01
3.160256235079819120e-01,-7.364421487862014004e-01
6.440685535563828168e-01,-8.118759754954010255e-01
-8.054301646722574759e-01,5.978089034385223322e-01
-5.343964936626997009e-01,6.108442142214396409e-01
-7.024519028326342562e-01,3.667438361177980943e-01
-3.325502178072906045e-01,-9.161971669299664445e-01
9.672977567174008140e-01,1.103330650662865536e-01
-5.447544602755839405e-01,-5.732873270945163524e-01
-1.129762507335736466e-01,-8.014781921634278605e-01
2.481543420678645195e-01,9.794996431746378907e-01
3.377776847550547079e-01,-9.233881952423295125e-01
6.235500656903925076e-01,5.570516811518272382e-01
1.704425266666694250e-01,-9.875874928778389794e-01
9.070223060171848095e-01,-4.147705459019100371e-01
6.156831155628811336e-01,5.425619406233971320e-01
-9.556319669072750322e-01,1.661726226585836796e-01
8.947216110760606300e-01,4.832336877627376737e-01
1.726609826674436327e-02,1.020460630084493170e+00
2.051291288004588320e-01,9.390359278263724629e-01
-7.620646010086821187e-01,-2.890479851527655297e-01
9.699617905162855047e-01,-2.369078948651542338e-01
5.113698810061541034e-01,-6.195530419257115895e-01
1.893029263833867215e-01,-7.691501612297813040e-01
-1.664996575284814206e-01,7.827559882853573070e-01
7.421289499550409730e-02,-9.760254639294900780e-01
-8.042502252318488587e-01,6.238879946136781651e-01
5.172436594604943316e-01,-8.823431210522477697e-01
3.996693544299513845e-01,-6.908379012703612654e-01
-7.307883069746662352e-01,2.443929446065196687e-01
7.549195558639772985e-01,-1.245185159953608872e-01
9.811506788227185583e-01,1.768609603700869726e-01
-2.033655653586428913e-01,1.022459799797916125e+00
7.838563913186988863e-01,-5.815769606991131324e-01
-2.189581047482621334e-01,-7.414541606361171322e-01
9.468207810148731030e-01,3.078850549425115601e-01
-3.214319291968845138e-01,-7.531117359649476262e-01
1.741194476884746489e-01,9.616093463327954893e-01
7.826825544419070413e-01,-1.669359930030447636e-01
1.587042182931611978e-01,7.817114412459119643e-01
2.721843942722592669e-01,7.475622885973499665e-01
6.503855656554227149e-01,-4.751985186960058227e-01
5.793294356107020482e-01,5.548407256361501672e-01
-3.658230316926882608e-01,-6.976552417259836991e-01
-6.437612367408137581e-01,5.288681738472544858e-01
-4.759047972466807219e-01,8.993473572558225992e-01
-7.082324793811027863e-01,-4.335234797481795632e-01
-9.901478589509519201e-01,-3.175618184523435472e-01
-6.653196229534681372e-01,6.862920690785879740e-01
-5.917412599534255246e-01,-5.873538132656693778e-01
-1.008660095458519201e+00,2.998459290348719913e-02
9.050295962107819392e-01,3.804529268650837515e-01
-7.642411542771734290e-01,2.368186696985019601e-01
-8.119210282559261582e-01,-6.593326391303312717e-02
6.999073414212150235e-01,3.570123749373120825e-01
-3.078398802767426945e-01,-9.482535280124394506e-01
5.101247110941771190e-01,6.147869484610311019e-01
4.211604835226865351e-01,-6.765989542278226798e-01
-6.354541269593193542e-01,-7.243688357375908105e-01
3.217528002493671990e-01,7.395963081219205648e-01
-7.913250921330130527e-01,-1.612032428587679977e-02
7.768994571908686142e-01,-2.992529702184328899e-01
5.697191450548713121e-01,-5.616740601886128781e-01
-6.419959536439873160e-01,-4.632078776207518844e-01
-2.750176108258937102e-01,9.872243968268505920e-01
7.503082044629189040e-01,-2.174761958877402257e-01
-9.990449697578330790e-01,1.800241744449276871e-01
5.634591565881462705e-01,8.185207662049234223e-01
7.307091902115778748e-01,-3.759063810494046032e-01
3.041392371244067139e-01,-9.702148547685905955e-01
-7.956060493608593243e-01,-3.941735139756037676e-02
-2.842338035934147134e-01,8.936518441090852694e-01
-7.973611178128273691e-01,-1.842438686420046212e-01
7.094774671444485925e-01,-7.706249179408438676e-01
-8.762589667306600605e-01,5.084568579393164978e-01
-2.371029345008528466e-01,-8.200583081416755737e-01
-8.127795054369238992e-01,-1.217671141730665985e-01
4.981405761016261535e-01,-8.809421017079951399e-01
7.776168919330708751e-02,1.003141754717262746e+00
-1.836239502673464030e-01,-7.800519258170461878e-01
-6.426081524213215213e-01,-7.910386221504883686e-01
-3.188216000287625862e-01,-9.305836522281583090e-01
-5.205454268363870485e-01,8.687993667971417588e-01
7.354733482725316351e-01,-3.197257806943026304e-01
8.267663017880914067e-01,6.368114012777802424e-01
7.002506233695560134e-01,4.278235213948785032e-01
-9.087468446191083737e-01,-3.372844423692931692e-01
-8.103389858025531467e-01,-5.150380125873127435e-01
-7.707058770241765888e-01,1.213205273800557621e-01
-7.461048977713344854e-01,-2.775308605077609903e-01
7.848139919590646496e-01,1.200639549850036764e-01
-1.016455909744480579e-01,-7.972431518991860422e-01
3.246684617993127464e-01,-9.471145067367158221e-01
-2.726969617069544549e-01,-7.294168855030650489e-01
-7.763043644414688860e-01,8.175822085711456633e-02
-5.583093832760237518e-01,-5.781462697366375192e-01
6.187028673759931152e-01,7.781380116121062729e-01
8.931713004166138559e-01,-5.473935549213302387e-01
3.562035829611670534e-01,-7.000220704074010536e-01
-9.578799478087302033e-01,9.231048055713521328e-02
2.326088649069944780e-02,8.044471135829110997e-01
-6.316330677577274288e-01,-5.116664261259714630e-01
-2.092845033391317611e-01,-9.716364535707595618e-01
7.271845208786574810e-01,6.556123977443306661e-01
-4.238403826125384244e-01,-9.322549369888779580e-01
-7.908057830795156562e-01,-1.744326875529320364e-01
2.479658982086328234e-01,9.947570809585546403e-01
-2.776765931674027299e-01,1.001639979838025774e+00
-3.639679415289698849e-01,6.932090193983811988e-01
8.517205219608643407e-01,-5.325952852209575594e-01
-3.419951229748288690e-01,7.002717728740818215e-01
-5.622568902431517301e-01,5.287569706045648354e-01
3.611257797454314050e-02,-8.035949934687195428e-01
-6.708269879503263589e-01,4.152121769699255172e-01
-1.086812244709292746e-01,9.841697398154017895e-01
-7.058164399820027191e-01,-3.119871269370829703e-01
-7.674307598562609689e-01,-6.414407437924606326e-01
4.655873588339773383e-01,6.209338260565847589e-01
7.882053468468300794e-01,-2.784696757335634876e-02
-7.368537977989723098e-01,-2.241448186393053821e-01
-4.281847547390234543e-01,-7.162377699592776814e-01
-6.185679764273211978e-01,7.465516098951602286e-01
1.312453742877678631e-01,9.592914286828884141e-01
6.404316420974210944e-01,4.560497851403284564e-01
7.333396151736902846e-01,-3.399227665986171432e-01
8.951726353077326115e-01,-5.066292612468241696e-01
5.991330509049840325e-01,-5.571267241682041904e-01
6.696249060871516390e-01,-4.251937948193130201e-01
-7.940457434513470414e-01,7.170716570118482180e-02
-3.040555360723655176e-01,7.823173318461001946e-01
8.416733738342279114e-01,5.100207252588867535e-01
-7.689390189609017767e-01,-6.120603333973451132e-01
9.666619746237162802e-01,-1.514055978560484850e-01
2.472497582147581696e-01,7.714887690858258651e-01
-7.386278114421218621e-01,-6.662965154727626960e-01
-9.819146491623752526e-01,-2.275507910655233390e-01
5.116041684508997323e-01,-5.856687921521668283e-01
9.125327481995718082e-02,7.658901726988965875e-01
-1.004321524672973753e+00,1.043196778756593501e-01
9.509001399645945485e-01,4.239689110976260222e-01
5.726190259812078409e-01,8.474144811763191232e-01
-7.590170004454552810e-01,6.486785569946722507e-01
